;Orthogroup;Bacteria;Gene;index;query_id;subject_id;pct_identity;aln_length;n_of_mismatches;gap_openings;q_start;q_end;s_start;s_end;e_value;bit_score;gb_accession;description
514;OG0002255;Mycobacterium_leprae;g1863.t1;0;g1863.t1;VFG007883(gb|WP_010908848);100.0;398;0;0;1;398;26;423;0.0;810.0;WP_010908848;phthiocerol/phthiodiolone dimycocerosyl transferase [Mycobacterium leprae]
515;OG0002256;Mycobacterium_leprae;g1864.t1;0;g1864.t1;VFG007939(gb|WP_010908849);100.0;273;0;0;1;273;4;276;0.0;535.0;WP_010908849;ABC transporter permease [Mycobacterium leprae]
516;OG0002257;Mycobacterium_leprae;g1865.t1;0;g1865.t1;VFG007925(gb|WP_010908850);99.593;246;1;0;1;246;43;288;8.88e-175;482.0;WP_010908850;antibiotic transporter [Mycobacterium leprae]
517;OG0002258;Mycobacterium_leprae;g1867.t1;0;g1867.t1;VFG007871(gb|WP_010908852);100.0;1489;0;0;1;1489;1;1489;0.0;3038.0;WP_010908852;type I polyketide synthase [Mycobacterium leprae]
518;OG0000008;Mycobacterium_tuberculosis;g1714.t1;0;g1714.t1;VFG000186(gb|NP_250382);100.0;262;0;0;1;262;1;262;0.0;504.0;NP_250382;translocation protein in type III secretion [Pseudomonas aeruginosa PAO1]
519;OG0000013;Mycobacterium_tuberculosis;g1227.t1;1097;g1227.t1;VFG030671(gb|NP_215754);100.0;393;0;0;1;393;1;393;0.0;801.0;NP_215754;sugar ABC transporter ATP-binding protein SugC [Mycobacterium tuberculosis H37Rv]
520;OG0000019;Mycobacterium_tuberculosis;g2670.t1;0;g2670.t1;VFG000539(gb|NP_461798);100.0;160;0;0;1;160;1;160;9.839999999999999e-119;331.0;NP_461798;cell invasion protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
521;OG0000027;Mycobacterium_tuberculosis;g1060.t1;0;g1060.t1;VFG000461(gb|NP_460111);100.0;138;0;0;1;138;1;138;1.61e-99;281.0;NP_460111;curli production assembly/transport component, 2nd curli operon [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
522;OG0000038;Mycobacterium_tuberculosis;g1468.t1;186;g1468.t1;VFG001264(gb|NP_250144);100.0;429;0;0;1;429;1;429;0.0;856.0;NP_250144;flagellar biosynthesis regulator FlhF [Pseudomonas aeruginosa PAO1]
523;OG0000043;Mycobacterium_tuberculosis;g2294.t1;2;g2294.t1;VFG044080(gb|NP_250945);100.0;291;0;0;1;291;1;291;0.0;593.0;NP_250945;paerucumarin biosynthesis protein PvcB [Pseudomonas aeruginosa PAO1]
524;OG0000045;Mycobacterium_tuberculosis;g887.t1;412;g887.t1;VFG001388(gb|NP_215414);100.0;326;0;0;1;326;1;326;0.0;650.0;NP_215414;peptidoglycan-binding protein ArfA [Mycobacterium tuberculosis H37Rv]
525;OG0000047;Mycobacterium_tuberculosis;g1062.t1;0;g1062.t1;VFG004125(gb|NP_460113);100.0;216;0;0;1;216;1;216;6.200000000000001e-163;447.0;NP_460113;putative transcriptional regulator [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
526;OG0000053;Mycobacterium_tuberculosis;g1457.t1;0;g1457.t1;VFG014486(gb|NP_250133);100.0;173;0;0;1;173;1;173;2.1e-124;347.0;NP_250133;flagellar basal body protein FliL [Pseudomonas aeruginosa PAO1]
527;OG0000060;Mycobacterium_tuberculosis;g1314.t1;130;g1314.t1;VFG000514(gb|NP_460379);100.0;681;0;0;1;681;1;681;0.0;1366.0;NP_460379;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
528;OG0000063;Mycobacterium_tuberculosis;g2404.t1;0;g2404.t1;VFG041036(gb|NP_251054);100.0;158;0;0;1;158;1;158;4.8100000000000003e-116;324.0;NP_251054;hypothetical protein PA2364 [Pseudomonas aeruginosa PAO1]
529;OG0000070;Mycobacterium_tuberculosis;g2935.t1;2;g2935.t1;VFG043551(gb|WP_010908478);96.33;109;4;0;1;109;1;109;2.3800000000000003e-64;197.0;WP_010908478;HU family DNA-binding protein [Mycobacterium leprae]
530;OG0000071;Mycobacterium_tuberculosis;g2466.t1;0;g2466.t1;VFG016087(gb|NP_251117);100.0;155;0;0;1;155;1;155;1.0500000000000001e-109;308.0;NP_251117;hypothetical protein PA2427 [Pseudomonas aeruginosa PAO1]
531;OG0000074;Mycobacterium_tuberculosis;g1838.t1;45;g1838.t1;VFG043055(gb|NP_460921);100.0;104;0;0;1;104;1;104;6.66e-71;206.0;NP_460921;putative flagellar hook-basal body protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
532;OG0000075;Mycobacterium_tuberculosis;g2402.t1;211;g2402.t1;VFG041034(gb|NP_251052);100.0;252;0;0;1;252;1;252;0.0;499.0;NP_251052;hypothetical protein PA2362 [Pseudomonas aeruginosa PAO1]
533;OG0000079;Mycobacterium_tuberculosis;g3084.t1;0;g3084.t1;VFG001824(gb|NP_217649);100.0;217;0;0;1;217;1;217;6.87e-154;425.0;NP_217649;two component transcriptional regulator DevR [Mycobacterium tuberculosis H37Rv]
534;OG0000085;Mycobacterium_tuberculosis;g1065.t1;0;g1065.t1;VFG000459(gb|NP_460116);100.0;108;0;0;1;108;1;108;4.02e-74;214.0;NP_460116;putative curli production protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
535;OG0000089;Mycobacterium_tuberculosis;g2218.t1;900;g2218.t1;VFG009135(gb|YP_005360856);100.0;416;0;0;1;416;1;416;0.0;839.0;YP_005360856;3-oxoacyl-(acyl carrier protein) synthase II [Mycobacterium tuberculosis RGTB327]
536;OG0000090;Mycobacterium_tuberculosis;g1226.t1;92;g1226.t1;VFG008329(gb|WP_010908396);100.0;506;0;0;1;506;1;506;0.0;1011.0;WP_010908396;type VII secretion protein EccB [Mycobacterium leprae]
537;OG0000093;Mycobacterium_tuberculosis;g973.t1;48;g973.t1;VFG000463(gb|NP_460019);100.0;177;0;0;1;177;1;177;2.1e-127;355.0;NP_460019;Gifsy-2 prophage superoxide dismutase precursor (Cu-Zn) [Phage Gifsy-2]
538;OG0000106;Mycobacterium_tuberculosis;g1470.t1;115;g1470.t1;VFG014629(gb|NP_250146);100.0;239;0;0;1;239;9;247;2.43e-176;484.0;NP_250146;flagellar biosynthesis sigma factor FliA [Pseudomonas aeruginosa PAO1]
539;OG0000107;Mycobacterium_tuberculosis;g2009.t1;1656;g2009.t1;VFG004270(gb|NP_461095);100.0;227;0;0;1;227;1;227;3.5700000000000005e-167;459.0;NP_461095;putative periplasmic chaperone protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
540;OG0000110;Mycobacterium_tuberculosis;g105.t1;0;g105.t1;VFG007979(gb|WP_010907546);100.0;229;0;0;1;229;1;229;3.4499999999999997e-175;479.0;WP_010907546;rhamnosyl O-methyltransferase [Mycobacterium leprae]
541;OG0000112;Mycobacterium_tuberculosis;g1174.t1;323;g1174.t1;VFG029936(gb|NP_215701);100.0;578;0;0;1;578;1;578;0.0;1189.0;NP_215701;fatty-acid--CoA ligase FadD21 [Mycobacterium tuberculosis H37Rv]
542;OG0000122;Mycobacterium_tuberculosis;g2661.t1;269;g2661.t1;VFG001405(gb|NP_217219);100.0;528;0;0;1;528;1;528;0.0;1055.0;NP_217219;RNA polymerase sigma factor SigA [Mycobacterium tuberculosis H37Rv]
543;OG0000127;Mycobacterium_tuberculosis;g1849.t1;116;g1849.t1;VFG043066(gb|NP_460932);100.0;245;0;0;1;245;1;245;9.87e-173;475.0;NP_460932;flagellar biosynthesis protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
544;OG0000129;Mycobacterium_tuberculosis;g1298.t1;0;g1298.t1;VFG000497(gb|NP_460361);100.0;80;0;0;1;80;1;80;1.26e-52;158.0;NP_460361;secretion system effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
545;OG0000143;Mycobacterium_tuberculosis;g2627.t1;719;g2627.t1;VFG015080(gb|NP_251276);100.0;214;0;0;1;214;1;214;1.21e-158;437.0;NP_251276;response regulator GacA [Pseudomonas aeruginosa PAO1]
546;OG0000144;Mycobacterium_tuberculosis;g2662.t1;0;g2662.t1;VFG003635(gb|NP_461789);100.0;150;0;0;1;150;1;150;1.21e-109;307.0;NP_461789;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
547;OG0000149;Mycobacterium_tuberculosis;g3515.t1;130;g3515.t1;VFG002304(gb|NP_462656);100.0;955;0;0;1;955;1;955;0.0;1933.0;NP_462656;putative autotransported protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
548;OG0000155;Mycobacterium_tuberculosis;g3418.t1;0;g3418.t1;VFG014668(gb|NP_252042);100.0;156;0;0;1;156;1;156;5.99e-107;301.0;NP_252042;hypothetical protein PA3352 [Pseudomonas aeruginosa PAO1]
549;OG0000160;Mycobacterium_tuberculosis;g1112.t1;88;g1112.t1;VFG001248(gb|NP_249788);100.0;490;0;0;1;490;1;490;0.0;994.0;NP_249788;transcriptional regulator FleQ [Pseudomonas aeruginosa PAO1]
550;OG0000164;Mycobacterium_tuberculosis;g115.t1;335;g115.t1;VFG007895(gb|WP_010907558);100.0;2116;0;0;1;2116;1;2116;0.0;4280.0;WP_010907558;type I polyketide synthase [Mycobacterium leprae]
551;OG0000176;Mycobacterium_tuberculosis;g1113.t1;0;g1113.t1;VFG014369(gb|NP_249789);100.0;402;0;0;1;402;1;402;0.0;800.0;NP_249789;two-component sensor [Pseudomonas aeruginosa PAO1]
552;OG0000181;Mycobacterium_tuberculosis;g2347.t1;0;g2347.t1;VFG009470(gb|WP_023637453);100.0;1456;0;0;1;1456;1;1456;0.0;2878.0;WP_023637453;MULTISPECIES: mycobactin non-ribosomal peptide synthetase MbtF [Mycobacterium]
553;OG0000195;Mycobacterium_tuberculosis;g1281.t1;78;g1281.t1;VFG009382(gb|NP_215809);100.0;447;0;0;1;447;1;447;0.0;900.0;NP_215809;diaminopimelate decarboxylase [Mycobacterium tuberculosis H37Rv]
554;OG0000198;Mycobacterium_tuberculosis;g548.t1;1294;g548.t1;VFG000925(gb|WP_000140634);92.395;263;20;0;1;263;1;263;0.0;501.0;WP_000140634;MULTISPECIES: iron-enterobactin ABC transporter ATP-binding protein [Enterobacteriaceae]
555;OG0000207;Mycobacterium_tuberculosis;g1895.t1;180;g1895.t1;VFG030816(gb|NP_216431);100.0;367;0;0;1;367;1;367;0.0;749.0;NP_216431;isocitrate lyase AceAa [Mycobacterium tuberculosis H37Rv]
556;OG0000210;Mycobacterium_tuberculosis;g5.t1;35;g5.t1;VFG015599(gb|NP_064725);100.0;257;0;0;1;257;1;257;0.0;521.0;NP_064725;lysophosphatidic acid acyltransferase [Pseudomonas aeruginosa PAO1]
557;OG0000221;Mycobacterium_tuberculosis;g1763.t1;646;g1763.t1;VFG028213(gb|YP_005360423);100.0;435;0;0;1;435;1;435;0.0;898.0;YP_005360423;hypothetical protein MRGA327_11065 [Mycobacterium tuberculosis RGTB327]
558;OG0000225;Mycobacterium_tuberculosis;g1514.t1;37;g1514.t1;VFG029669(gb|WP_003407670);99.617;261;1;0;1;261;87;347;0.0;534.0;WP_003407670;MULTISPECIES: phthiotriol/phenolphthiotriol dimycocerosates methyltransferase [Mycobacterium]
559;OG0000231;Mycobacterium_tuberculosis;g2463.t1;7091;g2463.t1;VFG016058(gb|NP_251114);100.0;4342;0;0;1;4342;1;4342;0.0;8716.0;NP_251114;peptide synthase [Pseudomonas aeruginosa PAO1]
560;OG0000243;Mycobacterium_tuberculosis;g1593.t1;82;g1593.t1;VFG026700(gb|YP_007957699);98.062;516;10;0;1;516;1;516;0.0;1022.0;YP_007957699;anthranilate synthase component I [Mycobacterium tuberculosis str. Haarlem/NITR202]
561;OG0000244;Mycobacterium_tuberculosis;g1606.t1;0;g1606.t1;VFG009678(gb|WP_010908685);100.0;195;0;0;1;195;1;195;1.18e-145;402.0;WP_010908685;peroxiredoxin [Mycobacterium leprae]
562;OG0000246;Mycobacterium_tuberculosis;g2427.t1;68;g2427.t1;VFG044087(gb|NP_251078);100.0;331;0;0;1;331;1;331;0.0;676.0;NP_251078;protein FpvR [Pseudomonas aeruginosa PAO1]
563;OG0000248;Mycobacterium_tuberculosis;g1149.t1;65;g1149.t1;VFG026759(gb|YP_007961077);100.0;955;0;0;278;1232;1;955;0.0;1964.0;YP_007961077;nitrate reductase Z subunit alpha [Mycobacterium tuberculosis CAS/NITR204]
564;OG0000253;Mycobacterium_tuberculosis;g1099.t1;58;g1099.t1;VFG043028(gb|NP_460151);100.0;232;0;0;1;232;1;232;3.14e-173;475.0;NP_460151;flagellar biosynthesis protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
565;OG0000254;Mycobacterium_tuberculosis;g256.t1;246;g256.t1;VFG041091(gb|NP_459264);100.0;331;0;0;1;331;1;331;0.0;682.0;NP_459264;putative cytoplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
566;OG0000259;Mycobacterium_tuberculosis;g1035.t1;0;g1035.t1;VFG031140(gb|WP_010908268);100.0;609;0;0;1;609;1;609;0.0;1232.0;WP_010908268;proteasome ATPase [Mycobacterium leprae]
567;OG0000261;Mycobacterium_tuberculosis;g1733.t1;0;g1733.t1;VFG000205(gb|NP_250401);100.0;145;0;0;1;145;1;145;2.19e-102;289.0;NP_250401;exoenzyme S synthesis protein ExsC [Pseudomonas aeruginosa PAO1]
568;OG0000290;Mycobacterium_tuberculosis;g1691.t1;106;g1691.t1;VFG041027(gb|NP_250360);100.0;1175;0;0;1;1175;1;1175;0.0;2368.0;NP_250360;hypothetical protein PA1669 [Pseudomonas aeruginosa PAO1]
569;OG0000301;Mycobacterium_tuberculosis;g696.t1;0;g696.t1;VFG052137(gb|WP_010908002.1);99.751;402;1;0;1;402;27;428;0.0;787.0;WP_010908002.1;glycosyltransferase 87 family protein [Mycobacterium leprae]
570;OG0000304;Mycobacterium_tuberculosis;g3548.t1;120;g3548.t1;VFG000155(gb|NP_252168);100.0;426;0;0;1;426;1;426;0.0;865.0;NP_252168;rhamnosyltransferase subunit B [Pseudomonas aeruginosa PAO1]
571;OG0000311;Mycobacterium_tuberculosis;g1096.t1;204;g1096.t1;VFG043025(gb|NP_460148);100.0;403;0;0;1;403;1;403;0.0;805.0;NP_460148;hook protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
572;OG0000312;Mycobacterium_tuberculosis;g1672.t1;0;g1672.t1;VFG022924(gb|WP_010908722);99.554;224;1;0;1;224;10;233;3.0600000000000005e-157;434.0;WP_010908722;two-component system response regulator PrrA [Mycobacterium leprae]
573;OG0000322;Mycobacterium_tuberculosis;g1682.t1;85;g1682.t1;VFG051538(gb|WP_003087605.1);100.0;595;0;0;1;595;1;595;0.0;1208.0;WP_003087605.1;MULTISPECIES: type VI secretion system baseplate subunit TssF [Pseudomonas]
574;OG0000325;Mycobacterium_tuberculosis;g1528.t1;50;g1528.t1;VFG041013(gb|NP_250203);100.0;172;0;0;1;172;1;172;1.2100000000000001e-129;360.0;NP_250203;secreted protein Hcp [Pseudomonas aeruginosa PAO1]
575;OG0000329;Mycobacterium_tuberculosis;g1777.t1;406;g1777.t1;VFG002403(gb|NP_216312);100.0;585;0;0;1;585;1;585;0.0;1149.0;NP_216312;membrane-anchored mycosin MycP [Mycobacterium tuberculosis H37Rv]
576;OG0000331;Mycobacterium_tuberculosis;g3156.t1;0;g3156.t1;VFG000174(gb|NP_251785);100.0;174;0;0;1;174;1;174;8.2e-122;340.0;NP_251785;type II secretion system protein M [Pseudomonas aeruginosa PAO1]
577;OG0000333;Mycobacterium_tuberculosis;g1026.t1;6;g1026.t1;VFG023463(gb|WP_003405345);100.0;98;0;0;1;98;1;98;1.5e-69;202.0;WP_003405345;MULTISPECIES: type VII secretion system ESX-5 protein EsxJ [Mycobacterium]
578;OG0000336;Mycobacterium_tuberculosis;g273.t1;0;g273.t1;VFG041111(gb|NP_459285);100.0;138;0;0;1;138;1;138;1.7900000000000001e-103;291.0;NP_459285;putative periplasmic protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
579;OG0000350;Mycobacterium_tuberculosis;g1790.t1;17;g1790.t1;VFG001395(gb|NP_216327);100.0;234;0;0;1;234;1;234;2.8299999999999998e-170;468.0;NP_216327;Mg2+ transport P-type ATPase MgtC [Mycobacterium tuberculosis H37Rv]
580;OG0000355;Mycobacterium_tuberculosis;g1318.t1;136;g1318.t1;VFG000518(gb|NP_460383);100.0;322;0;0;1;322;1;322;0.0;659.0;NP_460383;secretion system apparatus protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
581;OG0000356;Mycobacterium_tuberculosis;g1527.t1;411;g1527.t1;VFG041012(gb|NP_250202);100.0;842;0;0;1;842;1;842;0.0;1735.0;NP_250202;hypothetical protein PA1511 [Pseudomonas aeruginosa PAO1]
582;OG0000360;Mycobacterium_tuberculosis;g1679.t1;72;g1679.t1;VFG041016(gb|NP_250349);100.0;491;0;0;1;491;1;491;0.0;1022.0;NP_250349;hypothetical protein PA1658 [Pseudomonas aeruginosa PAO1]
583;OG0000361;Mycobacterium_tuberculosis;g1684.t1;106;g1684.t1;VFG041020(gb|NP_250353);100.0;875;0;0;1;875;3;877;0.0;1732.0;NP_250353;ClpA/B-type protease [Pseudomonas aeruginosa PAO1]
584;OG0000363;Mycobacterium_tuberculosis;g1842.t1;876;g1842.t1;VFG043059(gb|NP_460925);100.0;456;0;0;1;456;1;456;0.0;912.0;NP_460925;flagellum-specific ATP synthase [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
585;OG0000366;Mycobacterium_tuberculosis;g1463.t1;0;g1463.t1;VFG001261(gb|NP_250139);100.0;258;0;0;1;258;1;258;1.8e-180;495.0;NP_250139;flagellar biosynthesis protein FliR [Pseudomonas aeruginosa PAO1]
586;OG0000370;Mycobacterium_tuberculosis;g1864.t1;0;g1864.t1;VFG007939(gb|WP_010908849);100.0;273;0;0;1;273;4;276;0.0;535.0;WP_010908849;ABC transporter permease [Mycobacterium leprae]
587;OG0000375;Mycobacterium_tuberculosis;g1690.t1;156;g1690.t1;VFG041026(gb|NP_250359);100.0;289;0;0;1;289;1;289;0.0;594.0;NP_250359;hypothetical protein PA1668 [Pseudomonas aeruginosa PAO1]
588;OG0000376;Mycobacterium_tuberculosis;g1739.t1;0;g1739.t1;VFG000211(gb|NP_250407);100.0;600;0;0;1;600;1;600;0.0;1208.0;NP_250407;type III secretion outer membrane protein PscC [Pseudomonas aeruginosa PAO1]
589;OG0000377;Mycobacterium_tuberculosis;g41.t1;184;g41.t1;VFG008298(gb|WP_010907491);100.0;744;0;0;1;744;1;744;0.0;1523.0;WP_010907491;type VII secretion protein EccCa [Mycobacterium leprae]
590;OG0000378;Mycobacterium_tuberculosis;g171.t1;421;g171.t1;VFG004374(gb|NP_459181);100.0;227;0;0;1;227;1;227;7.879999999999999e-172;471.0;NP_459181;putative fimbrial chaparone [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
591;OG0000384;Mycobacterium_tuberculosis;g1736.t1;0;g1736.t1;VFG000208(gb|NP_250404);100.0;278;0;0;1;278;1;278;0.0;576.0;NP_250404;exoenzyme S transcriptional regulator ExsA [Pseudomonas aeruginosa PAO1]
592;OG0000388;Mycobacterium_tuberculosis;g2423.t1;2;g2423.t1;VFG044085(gb|NP_251074);100.0;107;0;0;1;107;1;107;1.5400000000000003e-73;213.0;NP_251074;hypothetical protein PA2384 [Pseudomonas aeruginosa PAO1]
593;OG0000391;Mycobacterium_tuberculosis;g2879.t1;0;g2879.t1;VFG024695(gb|NP_217444);100.0;261;0;0;1;261;1;261;0.0;540.0;NP_217444;thioesterase TesA [Mycobacterium tuberculosis H37Rv]
594;OG0000424;Mycobacterium_tuberculosis;g2682.t1;71;g2682.t1;VFG000550(gb|NP_461810);100.0;86;0;0;1;86;1;86;7.36e-56;166.0;NP_461810;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
595;OG0000435;Mycobacterium_tuberculosis;g2409.t1;170;g2409.t1;VFG041041(gb|NP_251059);100.0;597;0;0;1;597;1;597;0.0;1192.0;NP_251059;hypothetical protein PA2369 [Pseudomonas aeruginosa PAO1]
596;OG0000436;Mycobacterium_tuberculosis;g2408.t1;39;g2408.t1;VFG041040(gb|NP_251058);100.0;141;0;0;1;141;1;141;3.07e-97;275.0;NP_251058;hypothetical protein PA2368 [Pseudomonas aeruginosa PAO1]
597;OG0000444;Mycobacterium_tuberculosis;g2410.t1;163;g2410.t1;VFG041042(gb|NP_251060);100.0;338;0;0;1;338;1;338;0.0;648.0;NP_251060;hypothetical protein PA2370 [Pseudomonas aeruginosa PAO1]
598;OG0000446;Mycobacterium_tuberculosis;g1479.t1;51;g1479.t1;VFG043016(gb|NP_250155);100.0;159;0;0;1;159;1;159;1.68e-114;320.0;NP_250155;purine-binding chemotaxis protein [Pseudomonas aeruginosa PAO1]
599;OG0000459;Mycobacterium_tuberculosis;g1817.t1;2;g1817.t1;VFG043448(gb|NP_216353);100.0;741;0;0;1;741;1;741;0.0;1517.0;NP_216353;malate synthase [Mycobacterium tuberculosis H37Rv]
600;OG0000473;Mycobacterium_tuberculosis;g2424.t1;43;g2424.t1;VFG015950(gb|NP_251075);100.0;762;0;0;1;762;1;762;0.0;1550.0;NP_251075;acyl-homoserine lactone acylase PvdQ [Pseudomonas aeruginosa PAO1]
601;OG0000475;Mycobacterium_tuberculosis;g2414.t1;34;g2414.t1;VFG031457(gb|NP_216961);100.0;136;0;0;1;136;1;136;2.4399999999999997e-95;270.0;NP_216961;nucleoside diphosphate kinase [Mycobacterium tuberculosis H37Rv]
602;OG0000479;Mycobacterium_tuberculosis;g1475.t1;0;g1475.t1;VFG014707(gb|NP_250151);100.0;246;0;0;1;246;1;246;6.57e-175;480.0;NP_250151;flagellar motor protein [Pseudomonas aeruginosa PAO1]
603;OG0000480;Mycobacterium_tuberculosis;g40.t1;0;g40.t1;VFG008310(gb|WP_010907490);100.0;597;0;0;1;597;1;597;0.0;1220.0;WP_010907490;type VII secretion protein EccCb [Mycobacterium leprae]
604;OG0000482;Mycobacterium_tuberculosis;g2578.t1;674;g2578.t1;VFG044150(gb|NP_461704);100.0;724;0;0;1;724;3;726;0.0;1477.0;NP_461704;TonB-dependent siderophore receptor protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
605;OG0000488;Mycobacterium_tuberculosis;g690.t1;0;g690.t1;VFG040875(gb|NP_249374);99.66;294;1;0;1;294;88;381;0.0;561.0;NP_249374;type II secretion system protein [Pseudomonas aeruginosa PAO1]
606;OG0000489;Mycobacterium_tuberculosis;g692.t1;0;g692.t1;VFG040877(gb|NP_249376);100.0;803;0;0;1;803;1;803;0.0;1585.0;NP_249376;type II secretion system protein [Pseudomonas aeruginosa PAO1]
607;OG0000504;Mycobacterium_tuberculosis;g658.t1;7;g658.t1;VFG042734(gb|NP_249343);100.0;214;0;0;1;214;1;214;2.93e-159;438.0;NP_249343;cAMP-regulatory protein [Pseudomonas aeruginosa PAO1]
608;OG0000515;Mycobacterium_tuberculosis;g2214.t1;0;g2214.t1;VFG043069(gb|NP_461313);100.0;333;0;0;1;333;1;333;0.0;662.0;NP_461313;cell division protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
609;OG0000522;Mycobacterium_tuberculosis;g768.t1;66;g768.t1;VFG007790(gb|WP_003403962);100.0;297;0;0;1;297;1;297;0.0;604.0;WP_003403962;MULTISPECIES: phosphoribosylaminoimidazolesuccinocarboxamide synthase [Mycobacterium]
610;OG0000524;Mycobacterium_tuberculosis;g190.t1;943;g190.t1;VFG004319(gb|NP_459200);100.0;186;0;0;1;186;1;186;4.04e-133;370.0;NP_459200;putative fimbrial subunit [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
611;OG0000532;Mycobacterium_tuberculosis;g1303.t1;0;g1303.t1;VFG000503(gb|NP_460367);100.0;138;0;0;1;138;1;138;3.42e-99;280.0;NP_460367;secretion system effector [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
612;OG0000544;Mycobacterium_tuberculosis;g354.t1;153;g354.t1;VFG037644(gb|WP_031961704);99.902;2031;2;0;460;2490;1;2031;0.0;3924.0;WP_031961704;MULTISPECIES: BapA/Bap/LapF family large adhesin [Acinetobacter]
613;OG0000545;Mycobacterium_tuberculosis;g2688.t1;0;g2688.t1;VFG000556(gb|NP_461816);100.0;135;0;0;1;135;1;135;3.85e-98;277.0;NP_461816;surface presentation of antigens [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
614;OG0000553;Mycobacterium_tuberculosis;g2691.t1;0;g2691.t1;VFG000559(gb|NP_461819);100.0;562;0;0;1;562;1;562;0.0;1151.0;NP_461819;outer membrane invasion protein [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
615;OG0000555;Mycobacterium_tuberculosis;g2833.t1;0;g2833.t1;VFG051483(gb|NP_251464.1);100.0;195;0;0;1;195;1;195;3.85e-133;370.0;NP_251464.1;hypothetical protein PA2774 [Pseudomonas aeruginosa PAO1]
